year,id,name,branch,genre,cityname,area,location,path,lng,lat,pricelevel,star,taste,environment,service,comments,tags,dishs,groupon,delivery,open_year,survival
2021,949,阿里妈妈钢丝小红肉,钦州路店,烧烤烤串,上海,徐汇区,钦州路109号-3室,距地铁1/12号线漕宝路站5号口步行900m,121.426559,31.164347,100to150,3.7,3.8,3.5,3.7,448,营业至01:30_无肉不欢_加班狗偏爱_有大桌_元旦,臭豆腐_8|烤茄子_19|朝日_2|藕片_2|年糕_4|烤鸡翅_4|猪脆骨_2|钢丝红肉_2|烤土豆片_32|金针菇_4|鸡脚筋一把_4|鸡皮_3|烤白菜_1|掌中宝_35|烤大蒜_7|生蚝_3|烤豇豆_3|鸡心_1|小肉（猪肉）_78|烧烤_28|大肉肠_1|喜蛋_1|羊肉串_9|韭菜_9|方便面_1|鸭舌_1|西葫芦_17|烤馒头_9|麒麟一番榨_1|鲍鱼_1|钢丝肉_19|烤牛肉筋_15|蒜苗_1|牛蛙_1|猪肉串_89|烤豆腐_5|带子_4|香菇_3|秋刀鱼_5|汽水_3|鹌鹑蛋_1|,0,0,2008,1
2021,950,丰茂烤串,曹杨路店,烧烤烤串,上海,普陀区,曹杨路绿地和创大厦地下一楼D-2,距地铁3/4/11号线曹杨路站2号口步行180m,121.41522,31.238814,100to150,4.8,4.8,4.8,4.9,3219,营业至02:00_夜宵圣地_古典清韵,五花肉卷金针菇_434|五花肉串_73|苏尼特羊排_52|干豆腐卷香菜_30|盐焗鸡珍_13|羊排肉串_14|拌干豆腐丝_6|丰茂羔羊_7|烤杏鲍菇_3|火辣猪蹄_2|牛肉_46|麻辣鸡手_44|自助小食_9|苏尼特羊腰_10|锡纸烤紫薯_4|羔羊上脑肉串_4|烤馒头_228|牛板筋_236|锡纸盒娃娃菜_24|烤串料_26|烤带子_10|烤大虾_8|美味小菜_4|拌苏子叶_3|阿根廷大红虾_96|调料蘸酱_116|长白山玉米_42|炒芝士年糕_24|石锅酱汤_11|朝鲜族特色打糕_9|特色米肠_4|烤菜花_4|苏尼特羊肉串_1170|蜜汁鸡翅_467|烤猪皮_67|烤全茄_67|茄子炒饭_39|锡纸盒金针菇_31|火烤羊肉串_15|小串_12|多春鱼_14|特色牛筋疲_8|花生毛豆_7|调料包_6|苏尼特羊小排_5|烤花菜_2|烤鲅鱼_2|烧烤伴侣_2|羊肉大串_249|苏尼特羊肉_86|烤鸡胗_23|烤香肠_24|自助水果_10|辛拉面_9|毛豆花生拼盘_3|西瓜_3|现压冷面_259|冰淇淋_78|嫩豆腐汤_21|芝麻大料_21|麻辣花蛤_8|麻辣涮肚锅_8|锡纸烤榴莲_3|炒小龙虾_2|特色牛筋皮_84|烤鱿鱼_74|烤香蕉_22|香菇串_21|墨鱼丸_8|海带子_7|麻辣猪蹄_3|火辣鸡手_3|烤面包_415|特色烧烤_352|朝鲜族冷面_64|烤生蚝_63|朝鲜族土豆饼_34|泡菜拼盘_35|皇帝肉串_16|玉米温面_16|布丁雪糕_12|水果盘_11|大酱汤_6|烤肉丸_6|腰子_2|海太粒粒葡萄_2|朝鲜族米肠_2|掌中宝_691|牛排串_536|烤土豆片_63|烤扇贝_55|羊汤_25|爽口黄瓜_17|爽口木耳_13|紫苏叶_12|海鲜炒饭_7|烤秋葵_7|烤大蒜_5|烤韭菜_5|烤油边_2|玉米米酒_2|,1,1,2017,0
2021,951,大成海鲜烧烤,五角场店,烧烤烤串,上海,杨浦区,关山路103号,距地铁五角场站3号口步行1.4km,121.516915,31.29344600000001,100to150,4.6,4.7,4.3,4.5,1107,营业至02:00_沿街餐厅_海鲜烧烤_热门美食_可自助点餐,烤扇贝_431|芝士雪蟹宝_377|烤牛蛙_672|烤生蚝_320|招牌蒜蓉烤茄子_302|天鹅蛋_146|烤掌中宝_177|麻贝_119|红柳枝新疆羊肉串_345|烤玉米粒_137|蒜蓉生蚝_229|烤馒头_128|招牌芝士榴莲_275|蒜蓉猪脑_84|金针菇_103|烤土豆_99|小鲍鱼_83|烤面包片_81|烤羊肉串（1串）_80|五花肉_75|烤羊排_55|榴莲芝士生蚝_53|海鲜粥（小鲍鱼+虾+干贝）_48|里脊肉_49|烤鸡翅一串_43|烤面包_659|年糕_117|海鲜炒饭_42|蒜台_42|鸡蛋_36|铁板牛蛙_41|蜜汁梅肉1串_41|小鱿鱼_47|烤带子_1106|鸡皮_33|烤虾1串_28|小黄鱼_24|韭菜_32|酸梅汁_20|鲳鱼_19|香辣花甲_18|招牌海鲜粥_18|秋刀鱼_26|葱姜花甲_17|牛肉_16|花甲粉丝_16|羊肥腰_16|葱姜蛏子_12|豆豉带子_12|鸡心_16|墨鱼肠_11|葱油花蛤_12|鸡脆骨_12|牛肚_10|凉皮_9|铁板烤鲈鱼_10|牛筋1串_9|台湾香肠_14|墨鱼海肠_17|干豆腐卷_9|烤花菜_9|蒜泥黄瓜_9|烤香菇_29|芝士扇贝_12|牛油_8|烤鸡爪_8|椒盐皮皮虾_9|和牛小串_8|蒜香小龙虾_7|猪脆骨小串_8|青椒_7|玉米肠_8|大成海鲜烧烤_7|烤千页豆腐_7|鲜虾仙贝粥_7|拍黄瓜_6|鸡胗_6|鱼豆腐_6|蒜蓉北极贝_4|蚕蛹_5|中翅_4|板筋_3|听北冰洋_3|蛋炒饭_6|海鲈鱼_5|泡椒鱼皮_3|水煮花生_2|烤多春鱼_3|青岛扎啤_3|粥底_3|象鼻蚌_2|烤鸭舌_2|西葫芦_2|海鲜烧烤鲜花饼_2|鸡大腿_2|十三香小龙虾_2|望京小腰_2|辣炒花蛤_2|海螺_6|焗烤榴莲_2|剁椒皮蛋_2|猪耳小串_2|东北烤筋皮_2|米客米酒_6|,1,1,2018,1
2021,952,杨记齐齐哈尔烤肉,周浦分店,烧烤烤串,上海,浦东新区,"周浦镇上南路7810号1层（周浦万达附近,八一部队对面）",距地铁18号线周浦站1号口步行780m,121.567672,31.120361,100to150,4.5,4.7,4.1,4.5,1282,营业至02:00_团队聚餐_食材新鲜_无肉不欢,香辣牛板筋_21|苏子叶_20|金牌肉筋_4|奥尔良鸡翅_4|招牌全牛荟萃_2|面疙瘩汤_59|牛心管_30|大白梨_5|极品牛肉粒_5|牛杂拼盘_2|小肥羊_2|澳洲肥牛肋条_86|干炸蚕蛹_11|生菜_11|韭菜_3|皮蛋豆腐_2|香菇_33|牛小肠_22|凉拌百叶丝_4|涮千叶豆腐_4|东北大香肠_2|五花肉_81|双拼土豆地瓜_21|秘制干料_7|特色碳烤小羊排_3|烤牛肠_2|朝鲜冷面_85|石蛋_8|金针菇_7|烤胸口_2|牛胸口_2|招牌肥牛_445|东北大拉皮_200|老爹皮冻_14|毛肚锅_14|烹炸小黄鱼_3|蘸酱菜_2|家常凉菜_2|花生米_2|酸菜_331|澳洲大片肉_43|锅包肉_11|酱油炒饭_5|小香菜根_2|秘制羊肉_87|烤韩肠_15|掌中宝_12|蛋黄馒头片_3|哈尔滨红肠_3|东北烤肉_79|新西兰牛舌_66|鸡胗_7|全家福_6|澳洲金钱肚_2|鸡脆骨_2|花生干料_2|,1,0,2016,1
2021,953,狼来了碳烤羊腿,崂山路店,烧烤烤串,上海,浦东新区,崂山路694号,距地铁6号线浦电路(6号线)站4号口步行480m,121.52119,31.223055,100to150,4.2,4.3,4,4.1,2306,营业至02:00_工业风格_精选餐厅_热门美食_万圣节,烤虾_13|烤串_13|羊皮_2|烤羊肉_3|锡纸土豆_21|羊肉串_94|烤牛蛙_7|蒜泥黄瓜_7|锡纸蒜苔_2|台湾香肠_2|炸年糕_1|烤羊腿_412|整茄子_119|扇贝_8|牛肉串_9|烤小黄鱼_5|牛蹄筋_4|生蚝_69|花生米_11|锡纸韭菜_8|烤羊腰_4|猪脆骨_2|海带_1|锡纸蒜苗_40|掌中宝_19|烤馒头_5|锡纸花菜_3|锡纸金针菇_102|烤年糕_28|扎啤_8|锡纸烤香菇_6|牛板筋_3|锡纸牛蛙_1|鸡中翅_50|锡纸娃娃菜_49|鸡心_4|锡纸猪脑_3|带子_56|碳烤羊腿_23|烤韭菜_3|小龙虾_2|烤羊排_81|锡纸日本豆腐_33|多春鱼_6|盐水毛豆_6|海鲜烧烤_1|烤秋刀鱼_8|鱿鱼_21|鸡胗_3|烤金针菇_5|,1,0,2014,1
2021,954,老图们绿色烧烤,大连路店,烧烤烤串,上海,虹口区,大连路1550-2号,距地铁8号线四平路站3号口步行300m,121.498581,31.275734000000003,100to150,3.3,3.5,3.2,3.2,614,营业至03:00_自助烧烤_街边小店_同学聚会_有露天位,牛肉串_39|鱿鱼铁板饭_15|金针菇_5|香菜干丝_1|烤扇贝_1|鸡心_53|掌中宝_80|年糕_26|鲳鱼_16|香蕉_2|小黄鱼_3|肥牛_1|牛蹄筋_1|土豆_59|脆骨_26|鸡皮_12|八爪鱼_3|鸡腿_1|韭菜_1|烤羊排_16|骨肉相连_7|生蚝_1|茄子_1|贡丸_4|千页豆腐_7|秋刀鱼_1|铁板牛排饭_1|烤馒头_91|香菇_4|蟹肉棒_4|鸡翅_122|培根_18|香辣鸡柳_24|烤肠_2|炒饭_2|菜肉馄饨_1|兔子肉_1|羊肉串_136|地瓜_6|墨鱼_5|鸡胗_30|台湾香肠_35|午餐肉_4|牛板筋_6|五花肉_11|羊筋_7|小章鱼_1|皮蛋豆腐_1|,0,0,2005,1
2021,955,日月经纶天山羊肉串,,烧烤烤串,上海,长宁区,凯旋路1392号,距地铁3/4号线虹桥路站1号口步行410m,121.415108,31.202639,100to150,3.7,3.7,3.7,3.7,48,营业至03:00,扇贝_8|蒜泥黄瓜_4|青花椒烤鱼_4|蒜蓉龙虾_18|鸡翅中_3|鱼香茄子盖浇饭_2|天山羊肉串_17|北冰洋汽水_1|经典十三香龙虾_6|锡纸金针菇_5|爽口木耳_1|红柳羊肉串_7|水煮毛豆_4|新疆羊骨头汤_2|新疆羊肉串_26|铁签羊肉串（微辣）_3|韭菜_2|酸菜鱼_10|口水鸡_8|酸梅汤_12|生蚝_10|秋刀鱼_1|毛血旺烤鱼_1|新疆牛肉串_8|泡椒鱼皮_1|掌中宝_8|番茄烤鱼_4|香辣花甲_4|,0,0,2020,0
2021,956,金氏烧烤,紫藤路店,烧烤烤串,上海,闵行区,紫藤路231号,距地铁紫藤路站1号口步行460m,121.359408,31.176062,100to150,4.6,4.7,4.6,4.5,1281,营业至03:00_温泉活动_老洋房_常推新菜_节假日可用,辛拉面_93|板筋_80|秋刀鱼_53|扇贝_10|多春鱼_9|泡菜饼_7|盐水毛豆_4|香菇_2|烤虾_39|烤馒头_23|花菜_6|十三香小龙虾_7|羊肋排_3|韩国橙汁米酒_3|鸡软骨_100|韭菜_39|带子_31|羊小排_10|魚片干_9|牛胸口油_4|烤大蒜_4|石锅拌饭_2|鸡胸肉_2|无敌鸡爪_86|蒜苗_48|嫩豆腐汤_27|稀缺猪脆骨_8|烤猪蹄_6|羊腰子_3|青岛冰纯_2|炒杂菜_17|黄金糕_12|部队火锅_7|生蚝_5|去骨鸡大腿_2|拌冷面_2|茄子_14|炒年糕_15|鲳鱼_5|韭菜饼_5|鸡脆骨_2|猪软骨_2|特级牛仔骨_172|招牌猪五花_254|鱿鱼_13|台湾香肠_13|麒麟扎啤_5|凉拌黄瓜_5|原味米酒_2|羊肉串_159|蒜台_12|牛肚_12|青椒_5|炒杂菜粉丝_5|金针菇_99|年糕_82|东北扁鱼干_11|黄鱼_22|QQ猪皮_5|大明虾_7|紫菜包饭_3|香菜拌牛腱子肉_4|鸡中翅_129|Q弹鸡胗_81|土豆_55|牛蹄筋_11|掌中宝_10|娃娃菜_7|鸡心_4|辣炒蛤蜊_4|一番榨生啤_2|,1,1,2011,1
2021,957,UNAS优纳仕西餐&酒吧,静安店,烧烤烤串,上海,静安区,常熟路77号,距地铁1/7号线常熟路站8号口步行430m,121.443192,31.219255,100to150,4.4,4.7,4.4,4.3,768,营业至00:00_可预订_投影_10人－20人包厢_可停车,烟熏三文鱼班尼迪克蛋_54|红酒_43|美洲大陆披萨_21|鱿鱼圈_13|西柚鸡肉色拉_8|培根蛋黄奶油面_10|纽约芝士蛋糕_5|香炸薯角_5|法式香煎鹅肝沙拉_3|炸鸡翅_22|海鲜至尊披萨_22|奶酪百汇匹萨_12|酱爆猪肝饭_9|牛气冲天鸿运滚滚披萨_6|日式蒲烧鳗鱼轻食套餐_106|烤鸡翅_134|考博色拉_18|三文鱼排轻食套餐_18|玛格丽特披萨_11|小食_9|夏威夷热浪_6|烤鸭卷_3|美式超级汉堡_5|鳕鱼排轻食套餐_24|鲜意大利干火腿匹萨_24|牛油果糖心蛋欧式三明治_11|山楂威士忌_8|咖啡马天尼_6|16寸全肉披萨_4|香煎羊排_3|法式煎羊小排轻脂套餐_47|夏威夷匹萨_29|肉类芝士拼盘_18|玛格丽特_9|小米烤鸡配南瓜沙拉_7|香颂玫瑰露_3|自制奶昔_5|薯条_31|海鲜意面_41|酸菜鱼_12|特调无酒精鸡尾酒_12|经典欧式蛋班尼配培根_8|法式香煎羊小排_8|酱爆猪肝单点_3|牛油果香蕉奶昔_4|双拼披萨_174|南瓜汤_14|经典牛肉汉堡_13|辣鸡腿汉堡_7|罗勒面_7|蒜香芝士烤面包片_3|顶级炒饭_4|牛排_461|奶油蘑菇汤_14|玫瑰花茶_14|芝士蛋糕_7|鸡尾酒酒_7|美式腊肠披萨_4|火腿班尼迪克蛋_4|墨西哥风情匹萨_140|蛋班尼_167|精致日式肉酱面_24|蜜汁无锡排骨饭_20|墨西哥风味烤芝士烤饼_11|餐前面包_8|蔬菜汤_6|优纳仕培根班尼迪_5|UNAS特制早午餐烤鸭卷_5|夏威夷热浪披萨_3|墨西哥玉米片_3|肉类大全披萨_69|凯撒沙拉_43|墨西哥风情_13|自制牛肉酱烤鸡千层面_17|特色狮子头饭_8|水煮牛肉_7|墨西哥牛肉披萨_5|虾仁豆腐煲_4|新意大利干活腿披萨_3|韩式炸鸡块_3|野格Beng_2|奶油蘑菇面_2|优纳仕早餐_2|吞拿鱼匹萨_2|Lasagna_5|烟熏三文鱼班尼迪克早午餐_5|美式咖啡_2|明炉烧鸭单点_2|长岛冰茶_2|糖醋排条_2|燕麦奶茶_2|香浓蘑菇牛肉汉堡_2|意大利饺子_2|巧克力奶昔_2|日式蒲烧鳗鱼_2|超级缤纷匹萨_2|土豆披萨_2|莫吉托_2|精酿啤酒打嗝世涛_2|提拉米苏_3|蒜香烤面包_2|澳洲带子_2|蘑菇匹萨_3|日本牛肉盖浇饭_2|阿芙佳朵_2|菠萝咕咾肉饭_2|拿铁咖啡_2|香草奶昔_2|香蕉船_2|荷美尔披萨_2|红烩鸭腿饭_2|香炸目鱼圈_3|红烩辣味牛肉番茄汤_2|大虾轻食套餐_2|早午餐饮料_2|优纳仕经典考博沙拉_2|炭烤三文鱼轻脂套餐饭_3|椒盐排条饭_3|香蕉奶昔_2|格兰威士忌18年_2|鲜干披萨_2|柠檬冰红茶_3|青柠冻饮_2|蜜汁叉烧单点_2|咖喱牛腩饭_2|炸鱼汉堡_2|,1,1,2010,1
2021,958,海神海鲜排档,天乐广场店,烧烤烤串,上海,闵行区,银亭路68-78号天乐广场1层,距地铁龙柏新村站3号口步行880m,121.370638,31.17386500000001,150to200,4.4,4.5,4.4,4.5,1200,营业至00:00_国庆节_免费停车_可刷卡,活章鱼_269|海神海鲜汤_30|烤鸡皮_19|八爪鱼锅_5|紫菜汤_5|烤扇贝_3|铁板蔬菜牛五花_58|秘制水泡三文鱼面_27|活章鱼海鲜锅_18|辣炒蛤蜊_5|海鲜烤肉套餐_4|松花菇牛肉火锅_2|海鲜炒饭_49|海螺鲍鱼拌饭_33|烤猪肉拼盘_20|韩国橙汁_6|烤鲽鱼_3|活八爪鱼_4|海鲜饼_65|辣炒无骨鸡爪_36|花鲷刺身_19|烤青花鱼_8|辣铁板鸡胗_2|左口鱼生鱼片_2|牛排海鲜锅_180|济州岛烤带鱼_71|左口刺身_11|明太鱼海带汤_16|煮辛拉面_4|海神海鲜特色烤串_3|铁板五花肉泡菜带子_10|烤鸡软骨_12|好天好饮蓝莓味_3|梅花肉_3|年糕_71|五花肉_132|辣鱼汤_15|鸡肉串_11|辣鸡爪_3|辣炒小章鱼_3|海神海鲜锅_344|三文鱼水泡_13|米酒_11|铁板牛排_2|好天好饮柚子味_2|烤鸡胗_51|五花肉海鲜烧烤套餐_235|无敌蘸生鱼酱_12|毛豆_22|蛤蜊汤_5|乐乐下酒菜拼盘_2|烤鸡心_38|烤带子_23|烤鸡肉_6|秘制酱_5|海鲜拉面_3|韩国葡萄汁_2|,1,0,2015,1
2021,959,疆来烧烤龙虾城•融合菜,,烧烤烤串,上海,青浦区,桥梓湾三元路270、272号,距上海桥梓湾购物中心步行180m,121.108248,31.152284,150to200,4.2,4.4,4.5,4.4,95,营业至02:00_有景观位_美团充电宝_可电话预订_有包厢,牛鞭烧草鸡_106|秘制羊肉串_142|烤香菇_15|烤青椒_7|爆炒螺蛳_2|上汤西兰花_53|干煎臭豆腐_19|潜江油焖龙虾_7|莴笋_5|麻辣水煮鱼_58|烤黄金甲_11|烤鹌鹑_3|烤秋刀鱼_4|苗族酸汤角角鱼_107|秘制烤羊排_86|海鲜杂鱼_54|秘制烤羊腿_16|年糕_10|脆皮秋葵_5|烤生蚝_4|烤乳鸽_2|锡纸花蛤_2|茶树菇炒爽肉_2|特色鱼头砂锅_60|秘制凤爪_24|烤馒头片_5|烤带子_3|秘制十三香龙虾_25|特色清蒸龙虾_17|毛豆节_5|烤热狗_3|潜江油焖大虾_22|黑松露虾仁炒滑蛋_55|秘制牛板筋_8|蒜蓉茄子_9|土豆粉_5|烤孜然白菜_5|烤鸡皮_2|香辣小龙虾_18|海鲜毛血旺_14|烤羊腰_7|烤鱿鱼板_2|脆皮米糕_2|雪花牛肉打边炉_104|富贵虾_104|红柳羊肉串_11|特色秘制十三香大虾_8|草鸡面筋塞肉砂锅_2|秘制鸡翅_9|酸汤肥牛捞江西米粉_7|辣炒爽口条_2|,1,1,2020,1
2021,960,澳牛九号,悦达889店,烧烤烤串,上海,静安区,万航渡路889号4楼,距地铁11/13号线隆德路站2号口步行1.0km,121.424335,31.231035,150to200,4.5,4.6,4.4,4.5,2989,周末午餐_20人以上包厢_有无烟区,澳牛厚切牛舌_393|进口黑毛猪五花_472|鲜鱿鱼_138|传统大酱汤_117|烤牛仔骨_22|紫苏青柠_21|金桔蜜柚茶_12|香煎大黄花鱼_11|海鲜辛拉面_8|烤土豆片_9|焦糖布丁_6|精选澳牛肋条_6|小食_4|苹果汁_4|橙汁_3|海鲜拼盘_3|红西柚气泡_3|法国拉维郎克干红_2|调味裙带菜_2|炭烤巴西肉肠_2|一颗柠檬水_2|肋眼牛排草饲_2|煎秋刀鱼_2|松竹梅清酒_2|精品胸腹肉_2|黄油烤口蘑_325|海鲜葱饼_324|传统石锅拌饭_24|芝士年糕_25|海鲜嫩豆腐汤_17|配菜_20|小菜一份_10|澳牛护心肉_10|麒麟一番榨生啤_7|日本大福_6|滋补参鸡汤_6|炸鸡中翅_5|蓝柑橘气泡_4|澳洲黑毛和牛牛排_4|鳗鱼饭套餐_3|牛肉粒_3|杏酒_3|日式蛋包饭_2|极品肥牛_2|秋葵皮蛋_2|味增汤_2|水果茶_2|青岛啤酒（金质瓶装）_2|03 澳洲和牛_242|法式羊排_155|精选御品全牛_23|厚切牛舌_22|荞麦冷面_18|虾仁炒饭_12|烤鸡翅中_10|蔬菜沙拉_9|菲力牛排草饲_7|黑毛猪五花肉_5|阶梯烤肉_5|菊普蜜柚_4|坛子三角牛排_3|蘑菇拼盘_3|桂花乌龙_3|乌冬面_2|秋葵豆腐_2|好天好饮烧酒_2|法国勒赫公爵干红_2|玛克丽酒_2|烤菌类拼盘_2|甜辣味炸鸡_2|百香果气泡_57|酱料_53|烤香菇_17|芥末章鱼_15|芝士蛋卷_8|蔬菜色拉_7|菲力牛排谷饲_5|鲜芒果气泡_5|油炸花生米_3|卡布奇诺_3|本日汤品_2|有机养生沙律_2|蒲烧鳗鱼套餐_2|南非沙漠皇后_2|松竹梅  寿  （大瓶）_2|松竹梅  寿（壶）_2|烤猪颈肉_65|特选御品全牛_64|澳牛拼盘_13|烤猪爽_12|香肠_10|水果沙拉_10|美颜牛尾汤_7|松仁玉米饼_6|炭烤五花肉_6|冰滴咖啡_4|特色黑胡椒上脑_4|韩式一口肠_3|烤秋刀魚_3|南非久爱皮诺塔基干红_2|肋眼牛排_3|东北珍珠大米饭_2|红酒卤卤牛舌_2|四季春奶盖_2|麒麟一番榨啤酒_2|小蘑菇_2|蜂蜜柚子茶_2|肋眼牛排谷饲_2|韩式香甜南瓜粥_63|澳牛烤肉_91|樱花酒酿_14|澳牛水晶牛舌_15|炭烤大虾_9|炭烤牛肉_8|松板肉_5|烤杏鲍菇_5|烤牛五花_4|烤青花鱼_4|安格斯牛胸叉_3|菌菇拼盘_3|西瓜汁_2|澳洲和牛铁板饭_2|精选澳牛牛板筋_2|松竹梅清酒  寿（壶）_2|肥牛乌冬面套餐_2|麒麟--番榨啤酒_2|特质肥牛_373|澳洲黑毛和牛_46|韩式海鲜饼_42|西冷牛排_13|韩式海鲜酱汤_13|辣白菜_8|蔬菜石锅拌饭_9|黄油金针菇_5|特选眼肉盖_5|青花鱼套餐_3|牛胸肉_3|草莓精灵_2|风味拿铁_2|法国圣露德干红_2|延边大米_2|健怡可乐_2|韩式海螺片_2|精品澳牛肋条_776|芥末秋葵_49|极品猪五花烤肉套餐_40|澳洲肥牛拌饭套餐_17|生菜拼盘_14|牛肉海带汤_9|乌龙茶_9|牛肉石锅_5|重庆小酥肉_5|牛大肠_4|牛肉拼盘_3|松竹梅清酒寿(壶）_3|石锅烤肉饭_2|南非沙漠公主干红_2|双莓优乐_2|松竹梅清酒辛口（壶）_2|炭火.调料费_2|初饮初乐烧酒_2|生菜色拉_2|炒年糕_39|牛肋眼_29|蔬菜拼盘_15|肥牛金针菇_17|黄金梅酒720ML_8|苏打可尔必思_9|极品猪五花_6|肥牛石锅拌饭_6|烧椒牛肉饭_4|金枪鱼石锅拌饭套餐_4|大肠头_3|辣炒鱿鱼拌饭_3|安格斯眼肉_3|松竹梅本酿造_3|西班牙公牛血干红_2|松竹梅  寿  （瓶）_2|辣酱五花肉拌饭_2|炸天妇罗虾_2|南非久爱金钻赤霞珠干红_2|柠檬冰柠咖啡_2|水果拼盘_2|蓝甘菊气泡_2|雪梨汁_2|黑牛雪花_331|巴西烤肠_61|韩式打糕_122|泡菜五花肉饭_21|烤猪爽肉_20|澳洲和牛炒饭_11|金桔柠檬气泡_9|15层台阶澳牛至尊_7|红薯片_6|金凤西柚果茶_5|月桂冠清酒(壶)_3|和牛暖心锅_3|红芭乐优乐_2|草莓优乐_3|香辣鱿鱼须_2|泰式咖喱饭（会员价）_2|韩国冷面_2|菊普奶盖_2|澳洲安格斯菲力牛排套餐_2|,1,1,2017,1
2021,961,拉蒂娜巴西烤肉自助餐Latina,碧云店,烧烤烤串,上海,浦东新区,碧云路633号碧云体育馆休闲中心一层A5,距地铁9号线蓝天路站2号口步行760m,121.578619,31.242757,200to300,4.5,4,4.5,4.4,2489,音乐餐厅_有沙发位_约会相亲,烤芝士牛肉_149|大蒜牛排_79|牛腹肉_20|烤羊腿_12|牛奶布丁_6|意式千层面_3|巴西柠檬鸡尾酒_2|牛肉丸_2|炸鸡翅_208|芝士球_221|焦糖布丁_70|炸薯条_59|烤羊肋排_18|烤鱿鱼_18|扒烤生蚝_3|巴西黑豆饭_3|奶油汤_3|牛三角_2|牛三角肉_80|甜点_28|炸香蕉_15|烤鸡腿_12|牛尾龙扒_3|烤凤梨_3|喜力_2|烤香肠_170|凯撒沙拉_68|烤肉眼_38|扒烤三文鱼_4|巧克力布丁_5|羊腿肉_2|黑巧克力蛋糕_2|烤鸡翅_23|冰淇淋_46|烤猪排_4|提拉米苏_4|干姜水_2|烟熏鸭胸沙拉_2|烤牛舌_456|烤三角牛排_24|牛肩峰_24|自助小食_4|特色土豆泥_4|烩牛尾_2|科罗娜_2|烤菠萝_419|烤羊肉_292|扒二指羊排_128|烤香蕉_136|猪颈肉_9|面包片配自制特色牛肉酱_5|桶装果汁_3|黑毛和牛_2|小牛肉_402|烤马苏里拉芝士_26|芝士面包_32|青岛_3|炸牛排配罗勒番茄汁佐以芝士_3|扒烤青口贝_2|扎啤_2|烤鸡心_153|烤虾_98|美国牛腩莫_21|海鲜总汇_5|猪梅肉pork_4|餐前面包的肉酱_2|斐乐天然有气矿泉水_2|巴西烤肉_163|烤培根_141|蒜蓉炒虾_18|特技安格斯眼肉_20|果拉娜_7|扒烤扇贝_9|晚市传统BBQ自助餐_3|辣味烤土豆_2|,1,1,2004,1
2021,962,1号龙虾之烤全羊,五厍浜路店,烧烤烤串,上海,青浦区,五厍浜路188号,距上海桥梓湾购物中心步行740m,121.104326,31.147537,200to300,4.3,4.3,4.1,4.1,321,营业至02:00_人均50以内_朋友聚餐_可自助点餐,特级冰镇龙虾_9|金牌卤牛肉_4|葱姜蛏子_2|海鲜杂鱼_1|脑花豆腐_1|热炝花蛤_7|羊杂汤_9|老鸡竹笋汤_2|菜苋土鸡蛋_2|鸡中翅_17|特色鱼头锅_15|剁椒蒸臭豆腐_4|清水柠檬龙虾_4|香拌干丝_1|糖胶_1|黄山臭鳜鱼_25|螺丝_14|扇贝_2|新鲜五花肉_2|麻辣鸭肠_1|小龙虾_60|生蚝_4|烤茄子_3|浓汤丝瓜_1|羊腿_26|十三香龙虾_58|一品牛杂锅_2|酒香草头_2|年糕_1|招牌羊肉串_67|烤全羊_33|蒜泥黄瓜_5|咸蛋黄锅巴_1|三文鱼_5|农家一碗鲜汤_1|带子_30|香酥椒盐龙虾_17|白灼秋葵_2|金针菇_3|羊排_134|烤羊肉_5|鸡心_4|蟹粉豆腐拌饭_2|干煸虾球_1|老母鸡汤_1|精品啤酒龙虾_12|烤牛肉_14|金牌蒜泥龙虾_2|纯手工蟹黄豆腐_2|麻辣鸡爪_1|,0,1,2017,1
2021,963,天天烧烤,塔城路店,烧烤烤串,上海,嘉定区,塔城路710号,距地铁11号线嘉定西站6号口步行1.5km,121.235182,31.375274,50to100,3.5,3.5,3.7,3.4,56,营业至03:00_商务宴请_人均30以内_宴请_人均50以内,红柳羊肉串_6|扇贝王_3|蒜泥龙虾_1|鱿鱼须_1|炒螺蛳_1|锡纸肉末金针菇_3|鲜带子_4|韭菜_9|锡纸肉末娃娃菜_1|烤茄子_9|哈尔滨啤酒_1|青椒_1|鱼豆腐_1|南瓜饼_2|猪脆骨_2|牛肚_2|烤鸡腿_1|香菇_2|牛肉_2|蒜苗_2|十三香龙虾小虾_3|,0,1,2017,0
2021,964,名羊天虾羊肉馆,定边路店,烧烤烤串,上海,嘉定区,定边路72号,距悦乐坊步行470m,121.359171,31.257384,50to100,3.5,3.6,3.6,3.6,50,营业至03:00_吃点好的_有WIFI_元旦_服务热情,畅销一锅鲜_9|烤羊蛋_5|羊杂拌面_2|锡纸海鲜菇_1|莴笋_1|香辣小龙虾_2|锡纸娃娃菜_1|招牌秘制虾锅_13|羊肉汤_9|偶遇酒_3|白切羊鞭_4|手切鲜牛肉_7|白切羊肝_4|营养羊肺汤_1|盐水花生_1|羊肉串_18|白切羊肺_2|泡椒木耳_2|锡纸花蛤_1|白切羊杂锅_1|白切羊眼_1|锡纸蛏子_1|凉拌羊杂_9|红烧羊肉拌面_7|白切羊脚_5|羊油辣椒_1|,1,0,2017,1
