"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.976613552E1,7.848222554E-2,1.331363916E-1,-2.492046356E-2,1.565432464E-1
1.978595412E1,7.859399170E-2,1.245041266E-1,-2.617168427E-2,1.495434724E-1
1.980577671E1,7.510229945E-2,1.342186630E-1,-1.911067963E-2,1.549845894E-1
1.982559880E1,8.073511720E-2,1.389808953E-1,-1.885604858E-2,1.618313906E-1
1.984541260E1,7.499466836E-2,1.375361085E-1,-1.489162445E-2,1.573599120E-1
1.986524280E1,7.802824676E-2,1.373905092E-1,-2.725219727E-2,1.603347797E-1
1.988506458E1,7.524657249E-2,1.403394490E-1,-1.804733276E-2,1.602588963E-1
1.990488247E1,8.261236548E-2,1.216625199E-1,-1.541519165E-2,1.478654788E-1
1.992472227E1,7.816146314E-2,1.308693886E-1,-2.065086365E-2,1.538261010E-1
1.994452074E1,7.735624909E-2,1.319238544E-1,-1.327991486E-2,1.535065105E-1
1.996435419E1,7.693688571E-2,1.367696524E-1,-2.706909180E-2,1.592418222E-1
1.998417530E1,7.839374244E-2,1.233291551E-1,-2.400588989E-2,1.480943689E-1
2.000399740E1,8.067306876E-2,1.370453835E-1,-1.829814911E-2,1.600762425E-1
2.002381930E1,7.716131210E-2,1.390896738E-1,-1.969623566E-2,1.602739752E-1
2.004363136E1,7.370791584E-2,1.304035634E-1,-1.616191864E-2,1.506623835E-1
2.006346304E1,8.622801304E-2,1.299479902E-1,-1.456069946E-2,1.566325776E-1
2.008328529E1,7.484932244E-2,1.336795986E-1,-1.092529297E-2,1.535969341E-1
2.010310764E1,8.253163099E-2,1.264028102E-1,-1.292610168E-2,1.515131171E-1
2.012291932E1,8.297725767E-2,1.251625717E-1,-1.379680634E-2,1.508020109E-1
2.014275180E1,8.100731671E-2,1.266444623E-1,-1.951885223E-2,1.515981227E-1
2.016256426E1,7.769580930E-2,1.328320056E-1,-1.015090942E-2,1.542206908E-1
2.018239599E1,8.372841775E-2,1.221218705E-1,-1.138591766E-2,1.485053478E-1
2.020221846E1,8.242221177E-2,1.254687011E-1,-1.788425446E-2,1.511808933E-1
2.022204062E1,9.285260737E-2,1.187628731E-1,-1.284790039E-2,1.512986955E-1
2.024186199E1,8.072715253E-2,1.258155704E-1,-1.411247253E-2,1.501518990E-1
2.026168253E1,8.113351464E-2,1.227540597E-1,-5.022048950E-3,1.472291661E-1
2.028149607E1,7.318512350E-2,1.328839362E-1,-1.102447510E-2,1.521043781E-1
2.030132765E1,7.877555490E-2,1.214128286E-1,-1.146602631E-2,1.451831008E-1
2.032115118E1,7.408505678E-2,1.229309514E-1,-1.629352570E-2,1.444510070E-1
2.034097261E1,8.157499135E-2,1.246602237E-1,-8.278846741E-3,1.492085450E-1
2.036078696E1,8.103328943E-2,1.233718619E-1,-1.620483398E-2,1.484911006E-1
2.038061674E1,7.668833435E-2,1.197111681E-1,-1.867961884E-2,1.433903503E-1
2.040043872E1,7.769228518E-2,1.227738708E-1,-1.405334473E-2,1.459692126E-1
2.042026141E1,7.955102623E-2,1.288327277E-1,-1.074504852E-2,1.517949062E-1
2.044007318E1,7.418325543E-2,1.209881604E-1,-6.346702576E-3,1.420618561E-1
2.045990521E1,8.541035652E-2,1.265086532E-1,-9.103775024E-3,1.529125471E-1
2.047972742E1,7.968193293E-2,1.218735427E-1,-1.707077026E-2,1.466075784E-1
2.049953896E1,7.490147650E-2,1.234361753E-1,-4.030227661E-3,1.444401720E-1
2.051937146E1,6.786272675E-2,1.227160320E-1,-5.721092224E-3,1.403470879E-1
2.053919417E1,6.965627521E-2,1.283544004E-1,-9.210586548E-3,1.463273169E-1
2.055898212E1,7.155178487E-2,1.226177663E-1,-1.909923553E-2,1.432464845E-1
2.057883720E1,7.241969556E-2,1.254743934E-1,-1.455974579E-2,1.456036466E-1
2.059865202E1,6.876039505E-2,1.169074327E-1,-1.513671875E-2,1.364714622E-1
2.061848204E1,6.665026397E-2,1.268475950E-1,-1.688385010E-2,1.442831745E-1
2.063830371E1,8.401368558E-2,-2.540067434E-1,9.840965271E-3,2.677210669E-1
2.065812606E1,7.319784164E-2,5.892746896E-2,-2.553844452E-2,9.737855394E-2
2.067794806E1,7.872281969E-2,7.561374456E-2,-5.113697052E-2,1.205392486E-1
2.069775946E1,6.810428202E-2,1.122116297E-1,-3.521537781E-2,1.359035169E-1
2.071759227E1,7.116398215E-2,1.297506839E-1,-2.887535095E-2,1.507757879E-1
2.073741388E1,6.788103282E-2,1.250115782E-1,-3.326797485E-2,1.460906823E-1
2.075722551E1,6.064375490E-2,1.160251349E-1,-2.730751038E-2,1.337355490E-1
2.077703783E1,6.307116151E-2,1.307506561E-1,-1.912498474E-2,1.464222337E-1
2.079686347E1,6.772759557E-2,1.206698418E-1,-2.324581146E-2,1.403160920E-1
2.081667839E1,6.557409465E-2,1.244871765E-1,-1.794242859E-2,1.418412837E-1
2.083651036E1,6.076833606E-2,1.163523048E-1,-2.259254456E-2,1.331956177E-1
2.085633244E1,7.121551037E-2,1.168343350E-1,-1.464271545E-2,1.376093016E-1
2.087615447E1,6.746193767E-2,1.147539839E-1,-2.250480652E-2,1.350039117E-1
2.089597651E1,6.227445602E-2,1.188044846E-1,-2.603054047E-2,1.366389493E-1
2.091577916E1,7.029266655E-2,1.061196625E-1,-2.191448212E-2,1.291614736E-1
2.093562442E1,6.344914436E-2,1.146785617E-1,-3.293609619E-2,1.351360532E-1
2.095544768E1,5.667124316E-2,1.203402355E-1,-2.542781830E-2,1.354251676E-1
2.097527957E1,6.119800359E-2,1.185677797E-1,-1.811599731E-2,1.346540136E-1
2.099510131E1,7.016950846E-2,1.155117601E-1,-1.534080505E-2,1.360223031E-1
2.101492339E1,6.912071258E-2,1.073671207E-1,-1.265239716E-2,1.283177878E-1
2.103474604E1,6.439042091E-2,1.173867062E-1,-1.410102844E-2,1.346276498E-1
2.105455118E1,6.619957089E-2,1.116911024E-1,-1.856613159E-2,1.311563448E-1
2.107438982E1,6.526122987E-2,1.074195281E-1,-1.992321014E-2,1.272592529E-1
2.109420918E1,7.018349320E-2,1.114359349E-1,-1.808357239E-2,1.329312074E-1
2.111403399E1,7.078472525E-2,1.180323735E-1,-1.473903656E-2,1.384173317E-1
2.113386490E1,6.763797998E-2,1.121863574E-1,-1.184654236E-2,1.315333254E-1
2.115367832E1,6.774371862E-2,1.115690842E-1,-1.889228821E-2,1.318855205E-1
2.117350054E1,6.936040521E-2,1.177452505E-1,-2.075386047E-2,1.382227642E-1
2.119331189E1,7.440043986E-2,1.041936204E-1,-1.237106323E-2,1.286265104E-1
2.121314453E1,6.537149847E-2,1.049275994E-1,-1.721000671E-2,1.248175399E-1
2.123296264E1,6.922091544E-2,1.080412045E-1,-1.850795746E-2,1.296417429E-1
2.125278865E1,7.689173520E-2,1.103753075E-1,-5.948066711E-3,1.346492738E-1
2.127261057E1,6.816086173E-2,1.055896208E-1,-8.797645569E-3,1.259859899E-1
2.129243308E1,6.783466041E-2,1.071987599E-1,-1.630783081E-2,1.279025435E-1
2.131225498E1,6.039002538E-2,1.044545248E-1,-1.420116425E-2,1.214881722E-1
2.133207705E1,7.290469110E-2,1.100551412E-1,-1.145839691E-2,1.325085768E-1
2.135189917E1,7.893243432E-2,1.027096361E-1,-9.919166565E-3,1.299153124E-1
2.137171027E1,7.320609689E-2,1.079399660E-1,-7.973670959E-3,1.306665539E-1
2.139154338E1,7.372635603E-2,1.081214994E-1,-7.211685181E-3,1.310642690E-1
2.141136552E1,7.106770575E-2,1.059836596E-1,-1.765537262E-2,1.288210662E-1
2.143118766E1,7.428978384E-2,1.045583114E-1,-1.246738434E-2,1.288675605E-1
2.145100975E1,6.338328123E-2,1.042557880E-1,-1.195621490E-2,1.225955169E-1
2.147083138E1,6.666946411E-2,1.121305004E-1,-1.583099365E-3,1.304629172E-1
2.149065391E1,7.077111304E-2,1.105801463E-1,-1.061725616E-2,1.317165340E-1
2.151047587E1,6.479131430E-2,1.159483418E-1,-1.824378967E-2,1.340700124E-1
2.153029792E1,6.695830822E-2,1.054862589E-1,-9.840965271E-3,1.253300062E-1
2.155012006E1,6.134223565E-2,1.099136323E-1,-1.629829407E-2,1.269232478E-1
2.156994204E1,6.260196865E-2,1.061312109E-1,-1.852893829E-2,1.246040207E-1
2.158976435E1,5.889905617E-2,1.077841669E-1,-1.042938232E-2,1.232692073E-1
2.160956456E1,6.262225658E-2,1.081933081E-1,-1.140499115E-2,1.255285337E-1
2.162939761E1,6.525450945E-2,1.097187623E-1,-1.396846771E-2,1.284191415E-1
2.164923023E1,6.007615477E-2,1.100585386E-1,-7.067680359E-3,1.255865375E-1
2.166905203E1,6.025387719E-2,1.056580842E-1,-1.142311096E-2,1.221664763E-1
2.168887487E1,6.196899340E-2,1.068997383E-1,-1.473617554E-2,1.244381978E-1
2.170869668E1,5.385222659E-2,1.057266966E-1,-1.852321625E-2,1.200887431E-1
2.172851856E1,5.992893130E-2,1.094004512E-1,-1.854610443E-2,1.261106400E-1
2.174834063E1,5.403863639E-2,1.090981439E-1,-1.358985901E-2,1.225041366E-1
2.176816253E1,5.070247129E-2,1.019594297E-1,-1.515769958E-2,1.148748090E-1
2.178798540E1,6.039403006E-2,1.166913360E-1,-1.490020752E-2,1.322358611E-1
2.180780724E1,5.623263121E-2,9.169568866E-2,-1.877689362E-2,1.091914826E-1
2.182761832E1,6.110584363E-2,1.002366543E-1,-1.561546326E-2,1.184278417E-1
2.184744752E1,6.069551781E-2,1.058386415E-1,-2.216339111E-2,1.240039509E-1
2.186727296E1,5.545597896E-2,9.937729686E-2,-2.544116974E-2,1.166124601E-1
2.188708449E1,4.582189023E-2,9.723077714E-2,-1.491451263E-2,1.085168758E-1
2.190691721E1,5.547223613E-2,1.022027284E-1,-1.986122131E-2,1.179704827E-1
2.192674019E1,4.963060468E-2,1.018076986E-1,-2.681064606E-2,1.163907864E-1
2.194656156E1,5.123972148E-2,9.815539420E-2,-1.570892334E-2,1.118336297E-1
2.196638356E1,4.728593305E-2,1.027661040E-1,-2.041625977E-2,1.149506645E-1
2.198618776E1,5.183812976E-2,1.065031588E-1,-2.416610718E-2,1.208888550E-1
2.200602742E1,5.290274322E-2,9.742366523E-2,-1.971340179E-2,1.125996847E-1
2.202583890E1,5.645548925E-2,9.771898389E-2,-1.812744141E-2,1.143014707E-1
2.204567181E1,5.472342297E-2,9.468689561E-2,-2.733421326E-2,1.127271948E-1
2.206548321E1,5.988632888E-2,1.064648256E-1,-2.769660950E-2,1.252526792E-1
2.208531414E1,5.604957044E-2,9.479816258E-2,-2.084159851E-2,1.120830862E-1
2.210513704E1,5.451872572E-2,9.925612062E-2,-2.177238464E-2,1.153174127E-1
2.212494572E1,5.483055487E-2,9.779125452E-2,-1.773929596E-2,1.135085980E-1
2.214478241E1,5.474322289E-2,9.475629777E-2,-1.239299774E-2,1.101324785E-1
2.216459727E1,6.298220158E-2,9.203122556E-2,-1.249980927E-2,1.122174203E-1
2.218442678E1,5.860742927E-2,9.607198834E-2,-1.620006561E-2,1.136974047E-1
2.220424884E1,6.221511215E-2,8.417763561E-2,-2.049160004E-2,1.066606778E-1
2.222407042E1,5.956180766E-2,8.922474086E-2,-2.627277374E-2,1.104487300E-1
2.224389276E1,6.684383005E-2,8.329701424E-2,-9.844779968E-3,1.072539505E-1
2.226371503E1,6.037284061E-2,9.065727890E-2,-1.641368866E-2,1.101500398E-1
2.228353730E1,6.257537007E-2,8.763947338E-2,-1.939105988E-2,1.094183140E-1
2.230335911E1,6.565240026E-2,9.755994380E-2,-1.901149750E-2,1.191201802E-1
2.232318124E1,6.459207088E-2,8.224497736E-2,-1.684188843E-2,1.059246011E-1
2.234300318E1,5.933139101E-2,9.190919250E-2,-9.299278259E-3,1.097906654E-1
2.236282520E1,6.483130902E-2,8.904048055E-2,-1.913070679E-2,1.117912776E-1
2.238264763E1,6.133759767E-2,8.048217744E-2,-1.192855835E-2,1.018919638E-1
2.240246933E1,6.623634696E-2,9.220226854E-2,-1.341724396E-2,1.143176907E-1
2.242229163E1,5.947249010E-2,9.311715513E-2,-1.156234741E-2,1.110921669E-1
2.244211355E1,5.399607122E-2,8.786348999E-2,-6.973266602E-3,1.033643799E-1
2.246193504E1,6.073924899E-2,9.406229109E-2,-1.220321655E-2,1.126316539E-1
2.248175780E1,5.761741474E-2,9.775479138E-2,-1.057147980E-2,1.139628093E-1
2.250156890E1,6.557492912E-2,9.111508727E-2,-8.542060852E-3,1.125832903E-1
2.252140186E1,5.592076853E-2,9.247171879E-2,-5.618095398E-3,1.082114325E-1
2.254122405E1,5.383982509E-2,9.686297178E-2,-1.333427429E-2,1.116197336E-1
2.256104587E1,5.913904682E-2,9.204035997E-2,-1.547718048E-2,1.104916189E-1
2.258085755E1,6.014316157E-2,9.543256462E-2,-9.057044983E-3,1.131662685E-1
2.260069007E1,5.667630956E-2,8.599130809E-2,-4.178047180E-3,1.030735912E-1
2.262051199E1,5.621651560E-2,9.723441303E-2,-1.659584045E-2,1.135352352E-1
2.264033408E1,6.004722416E-2,9.437441826E-2,-1.476669312E-2,1.128284325E-1
2.266015659E1,5.345959216E-2,1.004642695E-1,-1.115322113E-2,1.143476794E-1
2.267997863E1,5.672729015E-2,9.526851773E-2,-7.184028625E-3,1.111111434E-1
2.269980031E1,5.238516629E-2,8.660559356E-2,-1.257514954E-2,1.019944551E-1
2.271962215E1,5.575716496E-2,9.342433512E-2,-1.294422150E-2,1.095651437E-1
2.273944484E1,5.592275411E-2,9.327295423E-2,-1.308917999E-2,1.095377791E-1
2.275926261E1,5.062464625E-2,1.015236527E-1,-7.911682129E-3,1.137211571E-1
2.277908894E1,4.892640933E-2,9.216105938E-2,-8.165359497E-3,1.046619677E-1
2.279891099E1,5.273125693E-2,1.156459153E-1,2.415657043E-3,1.271235563E-1
2.281873303E1,3.955147415E-2,1.243027896E-1,2.644538879E-3,1.304702885E-1
2.283855501E1,1.178339124E-2,1.368247569E-1,-9.222984314E-3,1.376405676E-1
2.285837669E1,-1.559202000E-2,1.255704463E-1,-2.267074585E-2,1.285496432E-1
2.287819893E1,-2.855900675E-2,1.293366402E-1,-5.006980896E-2,1.416000323E-1
2.289802138E1,-3.204987198E-2,1.069297791E-1,-6.803226471E-2,1.307270476E-1
2.291784381E1,-5.027100071E-2,7.540585101E-2,-8.124256134E-2,1.217110088E-1
2.293765130E1,-4.763223976E-2,5.037799478E-2,-9.423732758E-2,1.169933611E-1
2.295748761E1,-5.210306868E-2,1.518541574E-2,-1.065073013E-1,1.195371568E-1
2.297730924E1,-4.410381243E-2,-9.561724961E-3,-1.174011230E-1,1.257759776E-1
2.299713190E1,-2.461371571E-2,-2.211067826E-2,-1.100320816E-1,1.148989820E-1
2.301695233E1,-1.579649746E-2,-2.533928305E-2,-1.026439667E-1,1.068989827E-1
2.303677464E1,9.199377149E-3,-2.357441187E-2,-1.050748825E-1,1.080791949E-1
2.305659813E1,2.530919015E-2,-1.597803086E-2,-9.375667572E-2,9.841832562E-2
2.307642001E1,4.334259406E-2,2.083943784E-2,-7.306289673E-2,8.747027785E-2
2.309623128E1,6.213534623E-2,3.788550198E-2,-5.422210693E-2,9.075323351E-2
2.311606419E1,7.696814835E-2,7.046960294E-2,-3.924655914E-2,1.114914939E-1
2.313588634E1,8.188829571E-2,9.683327377E-2,-2.731323242E-2,1.297242789E-1
2.315570828E1,8.000788093E-2,1.315593421E-1,-2.511596680E-2,1.560126062E-1
2.317553062E1,8.033417165E-2,1.686181426E-1,-2.093791962E-2,1.879469437E-1
2.319535230E1,7.107394934E-2,1.886634976E-1,-9.245872498E-3,2.018189975E-1
2.321516570E1,7.529528439E-2,2.150025964E-1,-9.902954102E-3,2.280209745E-1
2.323499663E1,6.466412544E-2,2.207850069E-1,-3.897666931E-3,2.300927209E-1
2.325481845E1,6.508037448E-2,2.033703029E-1,-1.010894775E-2,2.137688613E-1
2.327464094E1,7.049851120E-2,1.909647137E-1,-6.172180176E-3,2.036557334E-1
2.329446282E1,6.832201779E-2,1.680688262E-1,-8.309364319E-3,1.816151811E-1
2.331428197E1,7.171753049E-2,1.293291003E-1,2.176284790E-3,1.478991432E-1
2.333410702E1,7.789222896E-2,1.070270389E-1,2.917289734E-3,1.324027831E-1
2.335392911E1,8.525583148E-2,8.977256715E-2,-7.820129395E-5,1.238049948E-1
2.337375119E1,1.014863923E-1,6.095162034E-2,1.047515869E-2,1.188457690E-1
2.339357354E1,1.170313284E-1,5.143186450E-2,1.087570190E-2,1.282959446E-1
2.341337436E1,1.295001507E-1,2.415509522E-2,2.501487732E-2,1.340876644E-1
2.343321746E1,1.410584897E-1,4.415154457E-3,3.213119507E-2,1.447390921E-1
2.345303901E1,1.459618360E-1,-5.098670721E-3,4.024982452E-2,1.514955523E-1
2.347285904E1,1.656378955E-1,-6.260395050E-3,5.502796173E-2,1.746516004E-1
2.349267284E1,1.701687127E-1,-6.407260895E-3,6.897258759E-2,1.837271391E-1
2.351250573E1,1.759946048E-1,-8.950069547E-3,6.696033478E-2,1.885149626E-1
2.353232554E1,1.777288765E-1,4.699662328E-3,7.095146179E-2,1.914255738E-1
2.355214979E1,1.612732559E-1,1.067622006E-2,6.661987305E-2,1.748177687E-1
2.357197222E1,1.716605723E-1,1.818512380E-2,6.711196899E-2,1.852081726E-1
2.359179402E1,1.520229429E-1,2.715188265E-2,6.674289703E-2,1.682344026E-1
2.361161623E1,1.555909365E-1,4.634544253E-2,6.435203552E-2,1.746356895E-1
2.363142804E1,1.367135942E-1,7.159559429E-2,5.053424835E-2,1.623891813E-1
2.365126023E1,1.249309033E-1,8.787766099E-2,4.687976837E-2,1.597746118E-1
2.367107295E1,1.003332734E-1,1.116797626E-1,3.938388824E-2,1.552102631E-1
2.369090452E1,8.027195930E-2,1.310459375E-1,4.691696167E-2,1.606792659E-1
2.371073360E1,6.318554282E-2,1.351322085E-1,1.752758026E-2,1.502010075E-1
2.373054832E1,4.510256648E-2,1.356376410E-1,1.539707184E-2,1.437667589E-1
2.375037073E1,2.665390819E-2,1.401655227E-1,1.010322571E-2,1.430345404E-1
2.377019397E1,3.636695445E-3,1.604690850E-1,4.874229431E-3,1.605842797E-1
2.379001469E1,-1.239611208E-2,1.673175693E-1,2.830505371E-3,1.678000129E-1
2.380982638E1,-2.646298707E-2,1.616337746E-1,-5.270957947E-3,1.638705275E-1
2.382965888E1,-3.664648533E-2,1.573122144E-1,-1.893138885E-2,1.626299332E-1
2.384948043E1,-5.470373482E-2,1.558355242E-1,-3.687286377E-2,1.692241628E-1
2.386930318E1,-6.349992752E-2,1.364885569E-1,-3.798294067E-2,1.552548574E-1
2.388912527E1,-7.971502095E-2,1.161707491E-1,-5.748462677E-2,1.521663886E-1
2.390892985E1,-8.181582391E-2,9.218946099E-2,-6.726264954E-2,1.404171990E-1
2.392876923E1,-8.250766993E-2,6.210698187E-2,-8.241367340E-2,1.321242081E-1
2.394858655E1,-8.443003893E-2,5.396851897E-2,-8.975124359E-2,1.345225566E-1
2.396841350E1,-8.220534772E-2,2.447183430E-2,-9.634017944E-2,1.289884493E-1
2.398823550E1,-7.544153929E-2,-1.047179103E-3,-1.137552261E-1,1.365019191E-1
2.400805779E1,-7.498899102E-2,-2.906332910E-2,-1.191501617E-1,1.437525197E-1
2.402785906E1,-6.772079319E-2,-4.551973939E-2,-1.233949661E-1,1.479340061E-1
2.404768093E1,-5.746181682E-2,-6.715752184E-2,-1.196651459E-1,1.487674032E-1
2.406750286E1,-4.529008642E-2,-6.348066032E-2,-1.172456741E-1,1.408102776E-1
2.408731485E1,-2.085296065E-2,-7.019302249E-2,-1.125984192E-1,1.343142225E-1
2.410714814E1,-7.754199207E-3,-6.019292772E-2,-9.953498840E-2,1.165784288E-1
2.412696870E1,9.418062866E-3,-3.325247020E-2,-1.011505127E-1,1.068917813E-1
2.414679751E1,2.033814788E-2,-6.386801600E-3,-8.675384521E-2,8.933454625E-2
2.416661960E1,3.704751283E-2,7.784202695E-3,-7.865810394E-2,8.729381040E-2
2.418644146E1,4.475147277E-2,3.742983937E-2,-7.054042816E-2,9.154036921E-2
2.420626252E1,5.738438293E-2,8.285093307E-2,-5.374526978E-2,1.142182058E-1
2.422610013E1,6.143523753E-2,1.065722704E-1,-4.366302490E-2,1.305312107E-1
2.424592250E1,6.183807924E-2,1.409490258E-1,-3.839874268E-2,1.586349247E-1
2.426573308E1,6.650196016E-2,1.582249701E-1,-2.554416656E-2,1.735227833E-1
2.428556650E1,6.261318922E-2,1.862244904E-1,-2.001094818E-2,1.974852155E-1
2.430538895E1,5.961070210E-2,1.992856860E-1,-1.059055328E-2,2.082795724E-1
2.432521073E1,6.542113423E-2,2.052537948E-1,-2.507209778E-3,2.154421760E-1
2.434503305E1,6.003160030E-2,2.095265836E-1,3.610610962E-3,2.179867399E-1
2.436484907E1,6.100372225E-2,2.036978751E-1,-1.339912415E-3,2.126407154E-1
2.438467700E1,6.581598520E-2,1.755686402E-1,-2.269744873E-3,1.875133144E-1
2.440449808E1,6.277118623E-2,1.581575274E-1,-1.812934875E-3,1.701684813E-1
2.442432169E1,7.262673974E-2,1.358173043E-1,1.047134399E-3,1.540197388E-1
2.444414341E1,8.230407536E-2,1.137148589E-1,9.803771973E-4,1.403780292E-1
2.446396555E1,8.451263607E-2,8.157466352E-2,6.530761719E-3,1.176412438E-1
2.448378686E1,9.798187762E-2,6.760731339E-2,4.379272461E-3,1.191233612E-1
2.450359959E1,1.119274050E-1,3.290262818E-2,2.124881744E-2,1.185826259E-1
2.452343152E1,1.198558137E-1,1.115205884E-2,2.994346619E-2,1.240419109E-1
2.454325183E1,1.452963650E-1,-4.152864218E-3,4.015731812E-2,1.508008295E-1
2.456307572E1,1.484293491E-1,-3.428220749E-3,5.290222168E-2,1.576124025E-1
2.458289758E1,1.637558043E-1,-1.890395582E-2,6.032371521E-2,1.755342519E-1
2.460271993E1,1.658750325E-1,-1.228934526E-2,6.773567200E-2,1.795930836E-1
2.462254209E1,1.675863862E-1,-1.455926895E-2,7.720565796E-2,1.850888510E-1
2.464236444E1,1.715295911E-1,-1.854166389E-2,8.033370972E-2,1.903147362E-1
2.466218650E1,1.589810103E-1,-8.454620838E-3,6.234741211E-2,1.709784842E-1
2.468201650E1,1.447020024E-1,1.711249352E-4,7.407379150E-2,1.625596056E-1
2.470183030E1,1.385729611E-1,1.748608053E-2,6.323337555E-2,1.533189106E-1
2.472165261E1,1.334619373E-1,3.294667602E-2,5.755138397E-2,1.490293057E-1
2.474147242E1,1.130433083E-1,5.325061083E-2,4.559516907E-2,1.330163018E-1
2.476129629E1,9.929990023E-2,6.707271934E-2,3.821849823E-2,1.257770785E-1
2.478111870E1,8.841309696E-2,8.443301916E-2,3.857421875E-2,1.281943087E-1
2.480094082E1,6.252324581E-2,1.120184660E-1,3.520107269E-2,1.330278486E-1
2.482076266E1,5.315494537E-2,1.182976067E-1,3.045749664E-2,1.332194846E-1
2.484058476E1,2.887615561E-2,1.280188709E-1,1.872539520E-2,1.325643395E-1
2.486040652E1,1.594537497E-2,1.295507699E-1,1.587486267E-2,1.314901830E-1
2.488022889E1,-2.189941704E-3,1.454316080E-1,-5.523681641E-3,1.455529440E-1
2.490005093E1,-2.363210171E-2,1.518305838E-1,-8.284568787E-3,1.538818914E-1
2.491987338E1,-3.887852281E-2,1.559877098E-1,-2.351188660E-2,1.624700401E-1
2.493969510E1,-5.092747137E-2,1.504703015E-1,-2.693367004E-2,1.611221324E-1
2.495951720E1,-5.837753043E-2,1.391216666E-1,-3.632450104E-2,1.551845467E-1
2.497933932E1,-7.083036005E-2,1.331574619E-1,-4.215717316E-2,1.566048429E-1
2.499915085E1,-8.046169579E-2,1.127269268E-1,-5.228900909E-2,1.480391333E-1
2.501898343E1,-9.030656517E-2,8.138439059E-2,-6.866931915E-2,1.396215246E-1
2.503880576E1,-8.414497972E-2,6.380473077E-2,-7.749843597E-2,1.309863690E-1
2.505862743E1,-8.981361985E-2,4.022751749E-2,-9.353542328E-2,1.357704492E-1
2.507843247E1,-9.096518904E-2,1.677897573E-2,-9.619140625E-2,1.334503139E-1
2.509827174E1,-9.145203233E-2,-9.394168854E-3,-1.144733429E-1,1.468191774E-1
2.511808278E1,-7.976114005E-2,-3.697922826E-2,-1.267127991E-1,1.542252775E-1
2.513790512E1,-7.155740261E-2,-6.419011950E-2,-1.278667450E-1,1.599710530E-1
2.515773805E1,-6.154657900E-2,-6.855592132E-2,-1.236009598E-1,1.541593104E-1
2.517755965E1,-4.550014436E-2,-6.779676676E-2,-1.255016327E-1,1.497241615E-1
2.519738175E1,-2.842583135E-2,-6.514053047E-2,-1.175451279E-1,1.373614709E-1
2.521720424E1,-1.410645247E-2,-4.960843921E-2,-1.128664017E-1,1.240919573E-1
2.523702634E1,8.359566331E-3,-4.391609877E-2,-9.958457947E-2,1.091585752E-1
2.525684830E1,1.632674783E-2,-1.522818208E-2,-9.911251068E-2,1.015960137E-1
2.527667055E1,2.272510529E-2,4.818737507E-3,-7.974338531E-2,8.305816121E-2
2.529648224E1,3.936748952E-2,4.130390286E-2,-7.152462006E-2,9.149635456E-2
2.531630652E1,4.944303632E-2,7.473638654E-2,-5.927944183E-2,1.074439088E-1
2.533613661E1,5.848077685E-2,9.712296724E-2,-4.010677338E-2,1.202556664E-1
2.535595872E1,5.917894095E-2,1.299447268E-1,-1.819229126E-2,1.439400519E-1
2.537576782E1,6.186594814E-2,1.679327935E-1,-1.844787598E-2,1.799142651E-1
2.539560282E1,6.088999659E-2,1.825865209E-1,-2.086925507E-2,1.935999874E-1
2.541541441E1,5.811416358E-2,2.059485167E-1,-1.551437378E-2,2.145524256E-1
2.543524711E1,6.159017980E-2,2.026376128E-1,-4.217147827E-3,2.118328037E-1
2.545506879E1,5.832105130E-2,2.007278949E-1,-2.580642700E-3,2.090447142E-1
2.547489113E1,6.616774201E-2,1.787792146E-1,-2.472877502E-3,1.906470372E-1
2.549471310E1,7.735037804E-2,1.500864774E-1,3.671646118E-3,1.688860938E-1
2.551453528E1,7.035592943E-2,1.465934813E-1,7.392883301E-3,1.627705756E-1
